version,level,scale,gender,age_group,raw,T,T_int_lo,T_int_hi,pctl_med,extrapolation
full,domain,antagonism,f,"[18,35)",0.73,50.4,44.7,56.5,0.5171,0
full,domain,antagonism,f,"[18,35)",0.74,50.6,44.9,56.7,0.5258,0
full,domain,antagonism,f,"[18,35)",0.75,50.9,45.1,57,0.5345,0
full,domain,antagonism,f,"[18,35)",0.76,51.1,45.3,57.2,0.5433,0
full,domain,antagonism,f,"[18,35)",0.77,51.3,45.5,57.4,0.551,0
full,domain,antagonism,f,"[18,35)",0.78,51.5,45.7,57.6,0.5598,0
full,domain,antagonism,f,"[18,35)",0.79,51.7,45.9,57.8,0.5688,0
full,domain,antagonism,f,"[18,35)",0.8,52,46.2,58,0.5783,0
full,domain,antagonism,f,"[18,35)",0.81,52.2,46.4,58.2,0.588,0
full,domain,antagonism,f,"[18,35)",0.82,52.4,46.6,58.4,0.5964,0
full,domain,antagonism,f,"[18,35)",0.83,52.7,46.8,58.6,0.6054,0
full,domain,antagonism,f,"[18,35)",0.84,52.9,47,58.8,0.6141,0
full,domain,antagonism,f,"[18,35)",0.85,53.2,47.2,59,0.6239,0
full,domain,antagonism,f,"[18,35)",0.86,53.4,47.4,59.2,0.6317,0
full,domain,antagonism,f,"[18,35)",0.87,53.6,47.5,59.4,0.6397,0
full,domain,antagonism,f,"[18,35)",0.88,53.8,47.7,59.6,0.648,0
full,domain,antagonism,f,"[18,35)",0.89,54,47.9,59.8,0.6547,0
full,domain,antagonism,f,"[18,35)",0.9,54.2,48.1,60,0.6634,0
full,domain,antagonism,f,"[18,35)",0.91,54.4,48.3,60.2,0.671,0
full,domain,antagonism,f,"[18,35)",0.92,54.6,48.6,60.4,0.6785,0
full,domain,antagonism,f,"[18,35)",0.93,54.8,48.8,60.6,0.6859,0
full,domain,antagonism,f,"[18,35)",0.94,55,49,60.8,0.6926,0
full,domain,antagonism,f,"[18,35)",0.95,55.2,49.2,61,0.7001,0
full,domain,antagonism,f,"[18,35)",0.96,55.5,49.4,61.1,0.7088,0
full,domain,antagonism,f,"[18,35)",0.97,55.7,49.6,61.3,0.7164,0
full,domain,antagonism,f,"[18,35)",0.98,56,49.8,61.5,0.7241,0
full,domain,antagonism,f,"[18,35)",0.99,56.2,50,61.7,0.7309,0
full,domain,antagonism,f,"[18,35)",1,56.4,50.2,61.9,0.7381,0
full,domain,antagonism,f,"[18,35)",1.01,56.6,50.4,62.1,0.7446,0
full,domain,antagonism,f,"[18,35)",1.02,56.8,50.6,62.3,0.7516,0
full,domain,antagonism,f,"[18,35)",1.03,57,50.8,62.5,0.7581,0
full,domain,antagonism,f,"[18,35)",1.04,57.2,51,62.7,0.7646,0
full,domain,antagonism,f,"[18,35)",1.05,57.4,51.1,62.8,0.7709,0
full,domain,antagonism,f,"[18,35)",1.06,57.6,51.3,63,0.7766,0
full,domain,antagonism,f,"[18,35)",1.07,57.9,51.5,63.2,0.784,0
full,domain,antagonism,f,"[18,35)",1.08,58,51.7,63.3,0.7886,0
full,domain,antagonism,f,"[18,35)",1.09,58.3,51.9,63.5,0.796,0
full,domain,antagonism,f,"[18,35)",1.1,58.5,52.1,63.7,0.8022,0
full,domain,antagonism,f,"[18,35)",1.11,58.7,52.3,63.9,0.8071,0
full,domain,antagonism,f,"[18,35)",1.12,58.9,52.5,64.1,0.8135,0
full,domain,antagonism,f,"[18,35)",1.13,59.1,52.7,64.3,0.8189,0
full,domain,antagonism,f,"[18,35)",1.14,59.3,52.8,64.4,0.8233,0
full,domain,antagonism,f,"[18,35)",1.15,59.5,53,64.6,0.8288,0
full,domain,antagonism,f,"[18,35)",1.16,59.7,53.2,64.8,0.8342,0
full,domain,antagonism,f,"[18,35)",1.17,59.9,53.4,65,0.8386,0
full,domain,antagonism,f,"[18,35)",1.18,60.1,53.6,65.2,0.8439,0
full,domain,antagonism,f,"[18,35)",1.19,60.3,53.8,65.4,0.8484,0
full,domain,antagonism,f,"[18,35)",1.2,60.5,54,65.6,0.8536,0
full,domain,antagonism,f,"[18,35)",1.21,60.7,54.2,65.8,0.8587,0
full,domain,antagonism,f,"[18,35)",1.22,61,54.4,66,0.8635,0
full,domain,antagonism,f,"[18,35)",1.23,61.1,54.5,66.1,0.8672,0
full,domain,antagonism,f,"[18,35)",1.24,61.4,54.7,66.3,0.8723,0
full,domain,antagonism,f,"[18,35)",1.25,61.5,55,66.5,0.8751,0
full,domain,antagonism,f,"[18,35)",1.26,61.7,55.2,66.7,0.8795,0
full,domain,antagonism,f,"[18,35)",1.27,61.9,55.4,66.9,0.8832,0
full,domain,antagonism,f,"[18,35)",1.28,62.1,55.6,67.1,0.8867,0
full,domain,antagonism,f,"[18,35)",1.29,62.3,55.8,67.3,0.8908,0
full,domain,antagonism,f,"[18,35)",1.3,62.5,56,67.5,0.8942,0
full,domain,antagonism,f,"[18,35)",1.31,62.7,56.2,67.7,0.8985,0
full,domain,antagonism,f,"[18,35)",1.32,62.9,56.3,67.8,0.9017,0
full,domain,antagonism,f,"[18,35)",1.33,63.1,56.5,68,0.905,0
full,domain,antagonism,f,"[18,35)",1.34,63.3,56.7,68.2,0.9082,0
full,domain,antagonism,f,"[18,35)",1.35,63.5,56.9,68.4,0.9115,0
full,domain,antagonism,f,"[18,35)",1.36,63.7,57.1,68.5,0.914,0
full,domain,antagonism,f,"[18,35)",1.37,63.9,57.3,68.7,0.9182,0
full,domain,antagonism,f,"[18,35)",1.38,64.1,57.5,68.9,0.9212,0
full,domain,antagonism,f,"[18,35)",1.39,64.3,57.7,69.1,0.9236,0
full,domain,antagonism,f,"[18,35)",1.4,64.5,57.9,69.2,0.9269,0
full,domain,antagonism,f,"[18,35)",1.41,64.8,58,69.4,0.93,0
full,domain,antagonism,f,"[18,35)",1.42,64.9,58.2,69.6,0.9323,0
full,domain,antagonism,f,"[18,35)",1.43,65.1,58.4,69.7,0.9346,0
full,domain,antagonism,f,"[18,35)",1.44,65.3,58.6,69.9,0.9373,0
full,domain,antagonism,f,"[18,35)",1.45,65.5,58.8,70.1,0.94,0
full,domain,antagonism,f,"[18,35)",1.46,65.7,59,70.2,0.9423,0
full,domain,antagonism,f,"[18,35)",1.47,65.9,59.2,70.4,0.9444,0
full,domain,antagonism,f,"[18,35)",1.48,66.1,59.4,70.6,0.9465,0
full,domain,antagonism,f,"[18,35)",1.49,66.3,59.6,70.7,0.9488,0
full,domain,antagonism,f,"[18,35)",1.5,66.5,59.8,70.8,0.951,0
full,domain,antagonism,f,"[18,35)",1.51,66.8,59.9,71,0.9531,0
full,domain,antagonism,f,"[18,35)",1.52,67,60.1,71.1,0.9553,0
full,domain,antagonism,f,"[18,35)",1.53,67.1,60.3,71.3,0.9564,0
full,domain,antagonism,f,"[18,35)",1.54,67.3,60.5,71.5,0.9585,0
full,domain,antagonism,f,"[18,35)",1.55,67.5,60.6,71.6,0.9597,0
full,domain,antagonism,f,"[18,35)",1.56,67.7,60.8,71.8,0.9618,0
full,domain,antagonism,f,"[18,35)",1.57,67.9,61,72,0.963,0
full,domain,antagonism,f,"[18,35)",1.58,68.1,61.2,72.1,0.9651,0
full,domain,antagonism,f,"[18,35)",1.59,68.3,61.4,72.2,0.9662,0
full,domain,antagonism,f,"[18,35)",1.6,68.6,61.5,72.4,0.9684,0
full,domain,antagonism,f,"[18,35)",1.61,68.7,61.7,72.5,0.9695,0
full,domain,antagonism,f,"[18,35)",1.62,68.9,61.9,72.6,0.9705,0
full,domain,antagonism,f,"[18,35)",1.63,69.1,62.1,72.8,0.9716,0
full,domain,antagonism,f,"[18,35)",1.64,69.4,62.3,72.9,0.9738,0
full,domain,antagonism,f,"[18,35)",1.65,69.6,62.5,73.1,0.9748,0
full,domain,antagonism,f,"[18,35)",1.66,69.6,62.7,73.2,0.9749,0
full,domain,antagonism,f,"[18,35)",1.67,70,62.9,73.3,0.9771,0
full,domain,antagonism,f,"[18,35)",1.68,70,63,73.4,0.9771,0
full,domain,antagonism,f,"[18,35)",1.69,70.2,63.2,73.5,0.9782,0
full,domain,antagonism,f,"[18,35)",1.7,70.6,63.4,73.7,0.9801,0
full,domain,antagonism,f,"[18,35)",1.71,70.6,63.5,73.8,0.9803,0
full,domain,antagonism,f,"[18,35)",1.72,70.6,63.7,73.9,0.9803,0
full,domain,antagonism,f,"[18,35)",1.73,70.9,63.9,74,0.9815,0
full,domain,antagonism,f,"[18,35)",1.74,71.3,64.1,74.1,0.9835,0
full,domain,antagonism,f,"[18,35)",1.75,71.3,64.3,74.2,0.9836,0
full,domain,antagonism,f,"[18,35)",1.76,71.3,64.5,74.3,0.9836,0
full,domain,antagonism,f,"[18,35)",1.77,71.3,64.7,74.4,0.9836,0
full,domain,antagonism,f,"[18,35)",1.78,71.6,64.8,74.5,0.9848,0
full,domain,antagonism,f,"[18,35)",1.79,72.2,65,74.7,0.9869,0
full,domain,antagonism,f,"[18,35)",1.8,72.2,65.2,74.8,0.9869,0
full,domain,antagonism,f,"[18,35)",1.81,72.2,65.4,74.9,0.9869,0
full,domain,antagonism,f,"[18,35)",1.82,72.2,65.6,75,0.9869,0
full,domain,antagonism,f,"[18,35)",1.83,72.2,65.8,75.1,0.9869,0
full,domain,antagonism,f,"[18,35)",1.84,72.2,66,75.2,0.9869,0
full,domain,antagonism,f,"[18,35)",1.85,73.3,66.2,75.2,0.9902,0
full,domain,antagonism,f,"[18,35)",1.86,73.3,66.4,75.3,0.9902,0
full,domain,antagonism,f,"[18,35)",1.87,73.3,66.5,75.5,0.9902,0
full,domain,antagonism,f,"[18,35)",1.88,73.3,66.7,75.6,0.9902,0
full,domain,antagonism,f,"[18,35)",1.89,73.3,66.9,75.7,0.9902,0
full,domain,antagonism,f,"[18,35)",1.9,73.3,67.1,75.8,0.9902,0
full,domain,antagonism,f,"[18,35)",1.91,73.3,67.3,76,0.9902,0
full,domain,antagonism,f,"[18,35)",1.92,73.3,67.5,76.1,0.9902,0
full,domain,antagonism,f,"[18,35)",1.93,73.3,67.7,76.3,0.9902,0
full,domain,antagonism,f,"[18,35)",1.94,73.3,67.9,76.4,0.9902,0
full,domain,antagonism,f,"[18,35)",1.95,74.8,68.1,76.6,0.9934,0
full,domain,antagonism,f,"[18,35)",1.96,74.8,68.2,76.7,0.9934,0
full,domain,antagonism,f,"[18,35)",1.97,74.8,68.4,76.9,0.9934,0
full,domain,antagonism,f,"[18,35)",1.98,74.8,68.6,77.1,0.9934,0
full,domain,antagonism,f,"[18,35)",1.99,74.8,68.8,77.2,0.9934,0
full,domain,antagonism,f,"[18,35)",2,74.8,69,77.4,0.9934,0
full,domain,antagonism,f,"[18,35)",2.01,74.8,69.2,77.6,0.9934,0
full,domain,antagonism,f,"[18,35)",2.02,74.8,69.4,77.7,0.9934,0
full,domain,antagonism,f,"[18,35)",2.03,74.8,69.6,77.9,0.9934,0
full,domain,antagonism,f,"[18,35)",2.04,74.8,69.8,78.1,0.9934,0
full,domain,antagonism,f,"[18,35)",2.05,74.8,69.9,78.2,0.9934,0
full,domain,antagonism,f,"[18,35)",2.06,74.8,70.1,78.4,0.9934,0
full,domain,antagonism,f,"[18,35)",2.07,74.8,70.3,78.6,0.9934,0
full,domain,antagonism,f,"[18,35)",2.08,74.8,70.4,78.7,0.9934,0
full,domain,antagonism,f,"[18,35)",2.09,74.8,70.6,78.9,0.9934,0
full,domain,antagonism,f,"[18,35)",2.1,74.8,70.8,79.1,0.9934,0
full,domain,antagonism,f,"[18,35)",2.11,74.8,70.9,79.3,0.9934,0
full,domain,antagonism,f,"[18,35)",2.12,77.2,71.1,79.6,0.9967,1
full,domain,antagonism,f,"[18,35)",2.13,77.2,71.3,79.8,0.9967,1
full,domain,antagonism,f,"[18,35)",2.14,77.2,71.5,80,0.9967,1
full,domain,antagonism,f,"[18,35)",2.15,77.2,71.6,80.2,0.9967,1
full,domain,antagonism,f,"[18,35)",2.16,77.2,71.8,80.4,0.9967,1
full,domain,antagonism,f,"[18,35)",2.17,77.2,72,80.6,0.9967,1
full,domain,antagonism,f,"[18,35)",2.18,77.2,72.1,80.8,0.9967,1
full,domain,antagonism,f,"[18,35)",2.19,77.2,72.3,81,0.9967,1
full,domain,antagonism,f,"[18,35)",2.2,77.2,72.4,81.2,0.9967,1
full,domain,antagonism,f,"[18,35)",2.21,77.2,72.6,81.5,0.9967,1
full,domain,antagonism,f,"[18,35)",2.22,77.2,72.7,81.7,0.9967,1
full,domain,antagonism,f,"[18,35)",2.23,77.2,72.9,82,0.9967,1
full,domain,antagonism,f,"[18,35)",2.24,77.2,73,82.3,0.9967,1
full,domain,antagonism,f,"[18,35)",2.25,77.2,73.2,82.7,0.9967,1
full,domain,antagonism,f,"[18,35)",2.26,77.2,73.3,83.1,0.9967,1
full,domain,antagonism,f,"[18,35)",2.27,77.2,73.5,83.5,0.9967,1
full,domain,antagonism,f,"[18,35)",2.28,77.2,73.6,83.9,0.9967,1
full,domain,antagonism,f,"[18,35)",2.29,77.2,73.8,84.3,0.9967,1
full,domain,antagonism,f,"[18,35)",2.3,77.2,73.9,84.9,0.9967,1
full,domain,antagonism,f,"[18,35)",2.31,79.4,74,85.4,0.9984,1
full,domain,antagonism,f,"[18,35)",2.32,87.2,74.1,86,1,1
full,domain,antagonism,f,"[18,35)",2.33,87.2,74.3,86.5,1,1
full,domain,antagonism,f,"[18,35)",2.34,87.2,74.4,86.8,1,1
full,domain,antagonism,f,"[18,35)",2.35,87.2,74.5,86.9,1,1
full,domain,antagonism,f,"[18,35)",2.36,87.2,74.6,87,1,1
full,domain,antagonism,f,"[18,35)",2.37,87.2,74.8,87.1,1,1
full,domain,antagonism,f,"[18,35)",2.38,87.2,74.9,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.39,87.2,75,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.4,87.2,75.1,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.41,87.2,75.2,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.42,87.2,75.3,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.43,87.2,75.4,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.44,87.2,75.6,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.45,87.2,75.7,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.46,87.2,75.9,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.47,87.2,76,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.48,87.2,76.2,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.49,87.2,76.3,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.5,87.2,76.5,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.51,87.2,76.7,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.52,87.2,76.8,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.53,87.2,77,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.54,87.2,77.1,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.55,87.2,77.3,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.56,87.2,77.4,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.57,87.2,77.6,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.58,87.2,77.7,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.59,87.2,77.9,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.6,87.2,78.1,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.61,87.2,78.2,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.62,87.2,78.4,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.63,87.2,78.6,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.64,87.2,78.8,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.65,87.2,79,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.66,87.2,79.2,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.67,87.2,79.4,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.68,87.2,79.5,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.69,87.2,79.7,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.7,87.2,79.9,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.71,87.2,80,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.72,87.2,80.2,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.73,87.2,80.4,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.74,87.2,80.6,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.75,87.2,80.8,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.76,87.2,81,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.77,87.2,81.2,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.78,87.2,81.5,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.79,87.2,81.7,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.8,87.2,82,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.81,87.2,82.2,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.82,87.2,82.6,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.83,87.2,83,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.84,87.2,83.4,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.85,87.2,83.8,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.86,87.2,84.1,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.87,87.2,84.1,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.88,87.2,84.1,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.89,87.2,84.1,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.9,87.2,84.1,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.91,87.2,84.1,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.92,87.2,84.1,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.93,87.2,84.1,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.94,87.2,84.1,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.95,87.2,84.1,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.96,87.2,84.1,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.97,87.2,84.1,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.98,87.2,84.1,87.2,1,1
full,domain,antagonism,f,"[18,35)",2.99,87.2,84.1,87.2,1,1
full,domain,antagonism,f,"[18,35)",3,87.2,84.1,87.2,1,1
full,domain,antagonism,f,"[35,50)",0,30.1,29.9,36.4,0.0233,0
full,domain,antagonism,f,"[35,50)",0.01,30.6,30,37.2,0.0262,0
full,domain,antagonism,f,"[35,50)",0.02,31,30.1,37.9,0.0288,0
full,domain,antagonism,f,"[35,50)",0.03,31.4,30.2,38.7,0.0315,0
full,domain,antagonism,f,"[35,50)",0.04,31.9,30.3,39.4,0.0348,0
full,domain,antagonism,f,"[35,50)",0.05,32.3,30.4,40.1,0.0381,0
full,domain,antagonism,f,"[35,50)",0.06,32.7,30.6,40.6,0.0419,0
full,domain,antagonism,f,"[35,50)",0.07,33.1,30.8,41.2,0.0454,0
full,domain,antagonism,f,"[35,50)",0.08,33.6,31,41.7,0.0502,0
full,domain,antagonism,f,"[35,50)",0.09,34,31.2,42.2,0.0545,0
full,domain,antagonism,f,"[35,50)",0.1,34.4,31.4,42.7,0.059,0
full,domain,antagonism,f,"[35,50)",0.11,34.9,31.7,43.1,0.0649,0
full,domain,antagonism,f,"[35,50)",0.12,35.2,31.9,43.5,0.0697,0
full,domain,antagonism,f,"[35,50)",0.13,35.6,32.2,44,0.0749,0
full,domain,antagonism,f,"[35,50)",0.14,36,32.4,44.4,0.0814,0
full,domain,antagonism,f,"[35,50)",0.15,36.5,32.7,44.8,0.088,0
full,domain,antagonism,f,"[35,50)",0.16,36.8,33,45.1,0.094,0
full,domain,antagonism,f,"[35,50)",0.17,37.2,33.2,45.5,0.1011,0
full,domain,antagonism,f,"[35,50)",0.18,37.6,33.5,45.9,0.1072,0
full,domain,antagonism,f,"[35,50)",0.19,38.1,33.8,46.3,0.1163,0
full,domain,antagonism,f,"[35,50)",0.2,38.4,34.1,46.6,0.1236,0
full,domain,antagonism,f,"[35,50)",0.21,38.8,34.3,46.9,0.1307,0
full,domain,antagonism,f,"[35,50)",0.22,39.1,34.6,47.2,0.1388,0
full,domain,antagonism,f,"[35,50)",0.23,39.5,34.9,47.5,0.1466,0
full,domain,antagonism,f,"[35,50)",0.24,39.9,35.2,47.9,0.1558,0
full,domain,antagonism,f,"[35,50)",0.25,40.3,35.4,48.1,0.1649,0
full,domain,antagonism,f,"[35,50)",0.26,40.6,35.7,48.4,0.1742,0
full,domain,antagonism,f,"[35,50)",0.27,41,36,48.7,0.183,0
full,domain,antagonism,f,"[35,50)",0.28,41.3,36.2,49,0.1926,0
full,domain,antagonism,f,"[35,50)",0.29,41.7,36.5,49.3,0.2019,0
full,domain,antagonism,f,"[35,50)",0.3,42,36.8,49.7,0.2116,0
full,domain,antagonism,f,"[35,50)",0.31,42.3,37.1,50,0.2214,0
full,domain,antagonism,f,"[35,50)",0.32,42.6,37.4,50.3,0.2308,0
full,domain,antagonism,f,"[35,50)",0.33,43,37.7,50.6,0.2418,0
full,domain,antagonism,f,"[35,50)",0.34,43.3,38,50.9,0.2519,0
full,domain,antagonism,f,"[35,50)",0.35,43.7,38.3,51.1,0.2629,0
full,domain,antagonism,f,"[35,50)",0.36,44,38.5,51.4,0.2728,0
full,domain,antagonism,f,"[35,50)",0.37,44.3,38.8,51.6,0.2828,0
full,domain,antagonism,f,"[35,50)",0.38,44.6,39.1,51.9,0.2945,0
full,domain,antagonism,f,"[35,50)",0.39,44.9,39.3,52.1,0.305,0
full,domain,antagonism,f,"[35,50)",0.4,45.2,39.6,52.4,0.3154,0
full,domain,antagonism,f,"[35,50)",0.41,45.5,39.9,52.6,0.3266,0
full,domain,antagonism,f,"[35,50)",0.42,45.8,40.2,52.9,0.3372,0
full,domain,antagonism,f,"[35,50)",0.43,46.1,40.4,53.1,0.3483,0
full,domain,antagonism,f,"[35,50)",0.44,46.4,40.7,53.4,0.359,0
full,domain,antagonism,f,"[35,50)",0.45,46.7,40.9,53.6,0.3707,0
full,domain,antagonism,f,"[35,50)",0.46,47,41.2,53.8,0.3814,0
full,domain,antagonism,f,"[35,50)",0.47,47.3,41.4,54.1,0.3926,0
full,domain,antagonism,f,"[35,50)",0.48,47.6,41.7,54.3,0.4036,0
full,domain,antagonism,f,"[35,50)",0.49,47.8,41.9,54.5,0.4143,0
full,domain,antagonism,f,"[35,50)",0.5,48.1,42.2,54.8,0.4255,0
full,domain,antagonism,f,"[35,50)",0.51,48.4,42.5,55,0.436,0
full,domain,antagonism,f,"[35,50)",0.52,48.7,42.7,55.2,0.4472,0
full,domain,antagonism,f,"[35,50)",0.53,48.9,43,55.4,0.457,0
full,domain,antagonism,f,"[35,50)",0.54,49.2,43.2,55.6,0.4681,0
full,domain,antagonism,f,"[35,50)",0.55,49.4,43.5,55.9,0.478,0
full,domain,antagonism,f,"[35,50)",0.56,49.7,43.7,56.1,0.4885,0
full,domain,antagonism,f,"[35,50)",0.57,50,44,56.3,0.4985,0
full,domain,antagonism,f,"[35,50)",0.58,50.2,44.2,56.5,0.5084,0
full,domain,antagonism,f,"[35,50)",0.59,50.5,44.4,56.7,0.5194,0
full,domain,antagonism,f,"[35,50)",0.6,50.8,44.7,56.9,0.53,0
full,domain,antagonism,f,"[35,50)",0.61,51,44.9,57.1,0.5392,0
full,domain,antagonism,f,"[35,50)",0.62,51.2,45.1,57.3,0.5495,0
full,domain,antagonism,f,"[35,50)",0.63,51.5,45.4,57.5,0.5585,0
full,domain,antagonism,f,"[35,50)",0.64,51.7,45.6,57.7,0.5682,0
full,domain,antagonism,f,"[35,50)",0.65,52,45.9,58,0.578,0
full,domain,antagonism,f,"[35,50)",0.66,52.2,46.1,58.2,0.5867,0
full,domain,antagonism,f,"[35,50)",0.67,52.4,46.4,58.4,0.5953,0
full,domain,antagonism,f,"[35,50)",0.68,52.7,46.6,58.6,0.6051,0
full,domain,antagonism,f,"[35,50)",0.69,52.9,46.8,58.8,0.6135,0
full,domain,antagonism,f,"[35,50)",0.7,53.1,47.1,59.1,0.6228,0
full,domain,antagonism,f,"[35,50)",0.71,53.4,47.3,59.3,0.6314,0
full,domain,antagonism,f,"[35,50)",0.72,53.6,47.5,59.5,0.6403,0
full,domain,antagonism,f,"[35,50)",0.73,53.8,47.7,59.7,0.6485,0
full,domain,antagonism,f,"[35,50)",0.74,54,47.9,59.9,0.6567,0
full,domain,antagonism,f,"[35,50)",0.75,54.3,48.2,60.2,0.6657,0
full,domain,antagonism,f,"[35,50)",0.76,54.5,48.4,60.4,0.6741,0
full,domain,antagonism,f,"[35,50)",0.77,54.7,48.6,60.6,0.6824,0
full,domain,antagonism,f,"[35,50)",0.78,55,48.8,60.8,0.6912,0
full,domain,antagonism,f,"[35,50)",0.79,55.2,49,61,0.6984,0
full,domain,antagonism,f,"[35,50)",0.8,55.4,49.2,61.2,0.7059,0
full,domain,antagonism,f,"[35,50)",0.81,55.6,49.4,61.4,0.7136,0
full,domain,antagonism,f,"[35,50)",0.82,55.9,49.6,61.6,0.7209,0
full,domain,antagonism,f,"[35,50)",0.83,56.1,49.9,61.8,0.7276,0
full,domain,antagonism,f,"[35,50)",0.84,56.3,50.1,62,0.735,0
full,domain,antagonism,f,"[35,50)",0.85,56.5,50.3,62.3,0.742,0
full,domain,antagonism,f,"[35,50)",0.86,56.7,50.6,62.5,0.7479,0
full,domain,antagonism,f,"[35,50)",0.87,56.9,50.7,62.7,0.7549,0
full,domain,antagonism,f,"[35,50)",0.88,57.1,50.9,62.9,0.7617,0
full,domain,antagonism,f,"[35,50)",0.89,57.3,51.1,63.1,0.7682,0
full,domain,antagonism,f,"[35,50)",0.9,57.5,51.3,63.3,0.7743,0
full,domain,antagonism,f,"[35,50)",0.91,57.8,51.5,63.5,0.7809,0
full,domain,antagonism,f,"[35,50)",0.92,58,51.7,63.8,0.7875,0
full,domain,antagonism,f,"[35,50)",0.93,58.2,51.9,64,0.7933,0
full,domain,antagonism,f,"[35,50)",0.94,58.4,52.1,64.2,0.7998,0
full,domain,antagonism,f,"[35,50)",0.95,58.6,52.4,64.4,0.8056,0
full,domain,antagonism,f,"[35,50)",0.96,58.8,52.6,64.7,0.811,0
full,domain,antagonism,f,"[35,50)",0.97,59,52.8,64.9,0.8169,0
full,domain,antagonism,f,"[35,50)",0.98,59.2,53,65.1,0.8219,0
full,domain,antagonism,f,"[35,50)",0.99,59.4,53.2,65.3,0.8276,0
full,domain,antagonism,f,"[35,50)",1,59.7,53.4,65.5,0.8333,0
full,domain,antagonism,f,"[35,50)",1.01,59.9,53.6,65.7,0.8393,0
full,domain,antagonism,f,"[35,50)",1.02,60.1,53.8,65.9,0.844,0
full,domain,antagonism,f,"[35,50)",1.03,60.4,54,66.1,0.8498,0
full,domain,antagonism,f,"[35,50)",1.04,60.6,54.2,66.3,0.8552,0
full,domain,antagonism,f,"[35,50)",1.05,60.8,54.3,66.6,0.8598,0
full,domain,antagonism,f,"[35,50)",1.06,61,54.5,66.8,0.8644,0
full,domain,antagonism,f,"[35,50)",1.07,61.2,54.7,67,0.8696,0
full,domain,antagonism,f,"[35,50)",1.08,61.5,54.9,67.2,0.8742,0
full,domain,antagonism,f,"[35,50)",1.09,61.7,55.1,67.4,0.8782,0
full,domain,antagonism,f,"[35,50)",1.1,61.9,55.3,67.6,0.8828,0
full,domain,antagonism,f,"[35,50)",1.11,62.1,55.5,67.8,0.8868,0
full,domain,antagonism,f,"[35,50)",1.12,62.3,55.7,68,0.8907,0
full,domain,antagonism,f,"[35,50)",1.13,62.5,55.9,68.2,0.8952,0
